Meal,Station,Food Name,Ounces,Calories,Total Fat,Saturated Fat,Trans Fat,Cholesterol,Sodium,Total Carbohydrate,Dietary Fiber,Sugars,Protein,Calcium,Iron,Potassium,is_vegetarian,is_vegan,is_halal,allergens
Unknown,Tuna Salad Croissant Sandwich,Tuna Salad Croissant Sandwich,10.17,831,54.35g,16.86g,0g,139.23mg,1250.38mg,45.13g,1.64g,6.86g,38.24g,57.18mg,2.59mg,444.32mg,False,False,False,"fish,soy,gluten,wheat,dairy,eggs"
Unknown,Turkey & Provolone Sandwich,Turkey & Provolone Sandwich,13,969,76.07g,12.67g,0g,108.16mg,1786.11mg,39.16g,3.39g,2.8g,33.01g,292.51mg,1.18mg,593.01mg,False,False,False,"soy,gluten,wheat,dairy,eggs,alcohol"
Unknown,Ham & Swiss Sandwich,Ham & Swiss Sandwich,12.67,1066,82.05g,26.79g,0g,184.54mg,1943.74mg,48.05g,2.12g,9.62g,39.29g,437.99mg,1.62mg,632.34mg,False,False,False,"soy,gluten,wheat,dairy,eggs"
Unknown,Italian Sandwich,Italian Sandwich,15,1225,89.53g,29.54g,0.34g,181.01mg,3500.57mg,50.29g,2.17g,2.25g,50.84g,382.38mg,1.62mg,397.43mg,False,False,False,"gluten,wheat,dairy,alcohol"
Unknown,Gluten Free Turkey & Provolone Sandwich,Gluten Free Turkey & Provolone Sandwich,17.5,1074,55.95g,7.74g,0g,0mg,1460.22mg,135.41g,14.19g,14.78g,7.54g,76.04mg,5.06mg,427.35mg,False,False,False,"soy,gluten,wheat"
Unknown,Gluten Free Italian Sandwich,Gluten Free Italian Sandwich,11,990,86.65g,29.14g,0.34g,180.94mg,3028.6mg,6.23g,0.72g,2.06g,43.58g,364.22mg,1.06mg,336.6mg,False,False,False,"dairy,alcohol"
Unknown,Gluten Free Avocado BLT Sandwich,Gluten Free Avocado BLT Sandwich,7.5,521,61.43g,9.84g,0g,55.4mg,574.69mg,7.06g,4.08g,2.1g,6.65g,26.07mg,0.74mg,501.59mg,False,False,False,"soy,eggs"
Unknown,1/2 Turkey & Provolone Sandwich,1/2 Turkey & Provolone Sandwich,8.25,650,41.97g,6.83g,0.02g,54.57mg,1336.59mg,47.06g,1.89g,3.13g,20.36g,161.84mg,0.77mg,336.51mg,False,False,False,"soy,gluten,wheat,dairy,eggs,alcohol"
Unknown,1/2 Ham & Swiss Sandwich,1/2 Ham & Swiss Sandwich,8,560,30.51g,7.41g,0.02g,58.51mg,1441mg,50.55g,1.88g,6.6g,22.19g,227.67mg,0.79mg,353.99mg,False,False,False,"soy,gluten,wheat,dairy,eggs"
Unknown,Avocado BLT Sandwich,Avocado BLT Sandwich,9.9,720,61.65g,7.72g,0g,43.63mg,672.57mg,33.59g,4.97g,2.36g,8.08g,37.52mg,1.15mg,531.2mg,False,False,False,"soy,gluten,wheat,eggs"
Unknown,Chicken Caesar Salad,Chicken Caesar Salad,8.96,314,13.2g,5.51g,0g,84.52mg,459.25mg,5.13g,2.46g,2.13g,46.18g,258.77mg,2.23mg,436.94mg,False,False,False,"soy,gluten,wheat,dairy,alcohol"
Unknown,Vegetarian Cobb Salad,Vegetarian Cobb Salad,13.16,421,35.21g,9.44g,0g,241.89mg,744.51mg,13.2g,6.83g,5g,15.37g,207.35mg,2.54mg,767mg,True,False,False,"soy,dairy,eggs"
Unknown,Caesar Salad,Caesar Salad,10,423,30.47g,11.42g,0g,56.68mg,1003.89mg,10.46g,3.74g,5.16g,47.72g,519.36mg,4.05mg,777.17mg,True,False,False,"soy,gluten,wheat,dairy,alcohol"
Unknown,Asian Chicken Salad,Asian Chicken Salad,10.2,465,24.63g,1.73g,0g,57.01mg,980.95mg,27.41g,4.08g,15.84g,28.94g,49.03mg,1.16mg,355.39mg,False,False,False,"soy,gluten,wheat,sesame"
Unknown,Asian Wonton Salad,Asian Wonton Salad,10.05,475,30.25g,2.08g,0g,0mg,1265mg,45.34g,5.04g,23.27g,9.23g,62.34mg,1.54mg,457.1mg,True,False,False,"soy,gluten,wheat,sesame"
Unknown,Nut Free Asian Wonton Salad,Nut Free Asian Wonton Salad,9.55,396,23.43g,1.52g,0g,0mg,1264.87mg,42.51g,3.33g,22.7g,6.39g,62.32mg,1.52mg,353.32mg,True,False,False,"soy,gluten,wheat,sesame"
Unknown,BBQ Chicken Salad,BBQ Chicken Salad,11.72,578,36.18g,8.57g,0g,130.99mg,3097.23mg,36.77g,7.28g,3.95g,30.13g,52.99mg,2.16mg,754.89mg,False,False,False,dairy
Unknown,Forbidden Rice Grain Bowl with Shrimp,Forbidden Rice Grain Bowl with Shrimp,19.52,757,42.38g,4.37g,0g,140.59mg,947.64mg,76.36g,14g,7.58g,24.95g,137.5mg,4.48mg,1074.84mg,False,False,False,"soy,fish,sesame,dairy,eggs"
Unknown,Quinoa Grain Bowl with Chicken,Quinoa Grain Bowl with Chicken,15.25,579,11.45g,1.08g,0g,58.17mg,244.71mg,73.43g,10.68g,6.05g,40.28g,129.92mg,4.71mg,1027.3mg,False,False,False,"sesame,dairy"
Unknown,Peanut Butter and Egg Protein Box,Peanut Butter and Egg Protein Box,10.5,570,38.63g,16.19g,0g,283.43mg,575.08mg,30.38g,4.79g,18.78g,28.18g,72.44mg,2.44mg,629.22mg,True,False,False,"soy,peanuts,dairy,eggs"
Unknown,Crudite Box,Crudite Box,23.19,670,50.22g,4.6g,0g,0mg,3309.44mg,57.05g,13.41g,16.37g,11.57g,171.1mg,2.96mg,1238.88mg,True,True,False,sesame
Unknown,Caesar Wrap,Caesar Wrap,8.96,549,31.43g,5.48g,0g,30.67mg,884.94mg,47.91g,11.73g,3.78g,22.19g,380.09mg,4.21mg,613.93mg,False,False,False,"fish,soy,gluten,wheat,dairy,eggs"
Unknown,Chicken Caesar Wrap,Chicken Caesar Wrap,10.52,629,32.64g,5.49g,0g,79.5mg,870.93mg,41.47g,9.93g,3.16g,40.18g,341.5mg,3.64mg,514.01mg,False,False,False,"fish,soy,gluten,wheat,dairy,eggs"
Unknown,Buffalo Chicken Wrap,Buffalo Chicken Wrap,12.67,497,19.36g,5.42g,0g,29.52mg,2308.26mg,62.45g,4.63g,3.99g,19.71g,135.6mg,3.84mg,407.72mg,False,False,False,"soy,gluten,wheat,dairy,eggs"
Unknown,Cali Turkey Wrap,Cali Turkey Wrap,14.42,498,49.33g,14.59g,0g,96.98mg,2715.12mg,47.86g,5.8g,2.7g,47.2g,132.13mg,3.39mg,1132.39mg,False,False,False,"soy,gluten,wheat,eggs"
Unknown,Cobb Salad w/ Chicken,Cobb Salad w/ Chicken,17.16,667,46.84g,13.47g,0g,341.36mg,1457.64mg,13.42g,6.86g,5.06g,45.04g,208.52mg,2.53mg,769.78mg,False,False,False,"soy,dairy,eggs"
Unknown,Vegan Caesar Dressing,Vegan Caesar Dressing,2.16,180,20.06g,0.01g,0g,0mg,456.51mg,5.25g,0.17g,3.38g,0.32g,10.56mg,0.16mg,79.52mg,True,True,False,"soy,gluten,wheat,alcohol"
Unknown,Ranch Dressing,Ranch Dressing,1.96,232,24.59g,3.46g,0g,23.16mg,395.12mg,1.22g,0g,1.22g,0.84g,29.39mg,0.01mg,38.26mg,True,False,False,"soy,dairy,eggs"
Unknown,Balsamic Vinaigrette,Balsamic Vinaigrette,2.05,373,39.36g,2.81g,0g,0mg,393.26mg,1.23g,0.12g,0.93g,0.05g,2.29mg,0.05mg,6.25mg,True,True,False,alcohol
Unknown,Red Wine Vinaigrette,Red Wine Vinaigrette,2.02,326,34.64g,2.48g,0g,0mg,307.32mg,0.35g,0.07g,0.06g,0.06g,1.83mg,0.03mg,6.01mg,True,True,False,alcohol
